economy;time;TM.UVI.MRCH.XD.WD;TX.UVI.MRCH.XD.WD
DZA;YR2014;110.1;162.3
DZA;YR2015;100.0;100.0
DZA;YR2016;98.5;82.4
DZA;YR2017;101.2;99.0
DZA;YR2018;104.9;119.5
DZA;YR2019;103.3;102.2
DZA;YR2020;103.5;75.0
DZA;YR2021;116.7;159.1
DZA;YR2022;130.0;281.5
DZA;YR2023;124.9;165.0
DZA;YR2024;122.1;147.4
EAP;YR1996;;
EAP;YR1997;;
EAP;YR1998;;
EAP;YR1999;;
EAP;YR2000;;
EAP;YR2001;;
EAP;YR2002;;
EAP;YR2003;;
EAP;YR2004;;
EAP;YR2005;;
EAP;YR2006;;
EAP;YR2007;;
EAP;YR2008;;
EAP;YR2009;;
EAP;YR2010;;
EAP;YR2011;;
EAP;YR2012;;
EAP;YR2013;;
EAP;YR2014;;
EAP;YR2015;;
EAP;YR2016;;
EAP;YR2017;;
EAP;YR2018;;
EAP;YR2019;;
EAP;YR2020;;
EAP;YR2021;;
EAP;YR2022;;
EAP;YR2023;;
EAP;YR2024;;
EAR;YR1996;;
EAR;YR1997;;
EAR;YR1998;;
EAR;YR1999;;
EAR;YR2000;;
EAR;YR2001;;
EAR;YR2002;;
EAR;YR2003;;
EAR;YR2004;;
EAR;YR2005;;
EAR;YR2006;;
EAR;YR2007;;
EAR;YR2008;;
EAR;YR2009;;
EAR;YR2010;;
EAR;YR2011;;
EAR;YR2012;;
EAR;YR2013;;
EAR;YR2014;;
EAR;YR2015;;
EAR;YR2016;;
EAR;YR2017;;
EAR;YR2018;;
EAR;YR2019;;
EAR;YR2020;;
EAR;YR2021;;
EAR;YR2022;;
EAR;YR2023;;
EAR;YR2024;;
EAS;YR1996;;
EAS;YR1997;;
EAS;YR1998;;
EAS;YR1999;;
EAS;YR2000;;
EAS;YR2001;;
EAS;YR2002;;
EAS;YR2003;;
EAS;YR2004;;
EAS;YR2005;;
EAS;YR2006;;
EAS;YR2007;;
EAS;YR2008;;
EAS;YR2009;;
EAS;YR2010;;
EAS;YR2011;;
EAS;YR2012;;
EAS;YR2013;;
EAS;YR2014;;
EAS;YR2015;;
EAS;YR2016;;
EAS;YR2017;;
EAS;YR2018;;
EAS;YR2019;;
EAS;YR2020;;
EAS;YR2021;;
EAS;YR2022;;
EAS;YR2023;;
EAS;YR2024;;
ECA;YR1996;;
ECA;YR1997;;
ECA;YR1998;;
ECA;YR1999;;
ECA;YR2000;;
ECA;YR2001;;
ECA;YR2002;;
ECA;YR2003;;
ECA;YR2004;;
ECA;YR2005;;
ECA;YR2006;;
ECA;YR2007;;
ECA;YR2008;;
ECA;YR2009;;
ECA;YR2010;;
ECA;YR2011;;
ECA;YR2012;;
ECA;YR2013;;
ECA;YR2014;;
ECA;YR2015;;
ECA;YR2016;;
ECA;YR2017;;
ECA;YR2018;;
ECA;YR2019;;
ECA;YR2020;;
ECA;YR2021;;
ECA;YR2022;;
ECA;YR2023;;
ECA;YR2024;;
ECS;YR1996;;
ECS;YR1997;;
ECS;YR1998;;
ECS;YR1999;;
ECS;YR2000;;
ECS;YR2001;;
ECS;YR2002;;
ECS;YR2003;;
ECS;YR2004;;
ECS;YR2005;;
ECS;YR2006;;
ECS;YR2007;;
ECS;YR2008;;
ECS;YR2009;;
ECS;YR2010;;
ECS;YR2011;;
ECS;YR2012;;
ECS;YR2013;;
ECS;YR2014;;
ECS;YR2015;;
ECS;YR2016;;
ECS;YR2017;;
ECS;YR2018;;
ECS;YR2019;;
ECS;YR2020;;
ECS;YR2021;;
ECS;YR2022;;
ECS;YR2023;;
ECS;YR2024;;
ECU;YR1996;72.0;56.6
ECU;YR1997;71.4;56.7
ECU;YR1998;68.8;49.2
ECU;YR1999;68.0;52.3
ECU;YR2000;70.0;61.9
ECU;YR2001;68.8;56.9
ECU;YR2002;67.2;58.2
ECU;YR2003;70.0;63.2
ECU;YR2004;75.1;67.7
ECU;YR2005;80.7;79.8
ECU;YR2006;84.3;91.0
ECU;YR2007;88.9;101.2
ECU;YR2008;97.9;128.4
ECU;YR2009;91.0;98.7
ECU;YR2010;97.7;121.2
ECU;YR2011;104.3;146.0
ECU;YR2012;105.2;147.4
ECU;YR2013;105.5;148.5
ECU;YR2014;105.8;139.6
ECU;YR2015;100.0;100.0
ECU;YR2016;98.4;93.8
ECU;YR2017;100.9;104.3
ECU;YR2018;105.2;119.0
ECU;YR2019;105.7;115.1
ECU;YR2020;104.3;98.6
ECU;YR2021;116.7;125.3
ECU;YR2022;132.6;151.7
ECU;YR2023;128.7;139.0
ECU;YR2024;129.1;144.6
EGY;YR1996;56.7;57.2
EGY;YR1997;61.8;60.1
EGY;YR1998;63.7;56.6
EGY;YR1999;60.5;53.2
EGY;YR2000;63.0;57.2
EGY;YR2001;61.9;53.8
EGY;YR2002;62.2;52.8
EGY;YR2003;67.4;59.4
EGY;YR2004;73.5;70.5
EGY;YR2005;79.7;88.4
EGY;YR2006;87.0;94.5
EGY;YR2007;95.9;102.1
EGY;YR2008;109.8;130.1
EGY;YR2009;97.6;99.6
EGY;YR2010;106.4;108.0
EGY;YR2011;121.1;127.1
EGY;YR2012;117.9;124.7
EGY;YR2013;116.5;123.3
EGY;YR2014;114.4;119.8
EGY;YR2015;100.0;100.0
EGY;YR2016;96.7;96.7
EGY;YR2017;101.5;101.8
EGY;YR2018;107.1;109.2
EGY;YR2019;103.3;104.3
EGY;YR2020;101.0;99.0
EGY;YR2021;120.5;124.5
EGY;YR2022;135.0;161.8
EGY;YR2023;125.2;138.6
EGY;YR2024;121.2;135.9
EMU;YR1996;;
EMU;YR1997;;
EMU;YR1998;;
EMU;YR1999;;
EMU;YR2000;;
EMU;YR2001;;
EMU;YR2002;;
EMU;YR2003;;
EMU;YR2004;;
EMU;YR2005;;
EMU;YR2006;;
EMU;YR2007;;
EMU;YR2008;;
EMU;YR2009;;
EMU;YR2010;;
EMU;YR2011;;
EMU;YR2012;;
EMU;YR2013;;
EMU;YR2014;;
EMU;YR2015;;
EMU;YR2016;;
EMU;YR2017;;
EMU;YR2018;;
EMU;YR2019;;
EMU;YR2020;;
EMU;YR2021;;
EMU;YR2022;;
EMU;YR2023;;
EMU;YR2024;;
ERI;YR1996;74.4;126.5
ERI;YR1997;70.0;122.1
ERI;YR1998;67.4;111.1
ERI;YR1999;65.5;108.9
ERI;YR2000;63.6;110.0
ERI;YR2001;63.0;112.9
ERI;YR2002;62.9;100.1
ERI;YR2003;66.5;106.6
ERI;YR2004;71.4;113.3
ERI;YR2005;75.3;125.7
ERI;YR2006;82.2;106.6
ERI;YR2007;88.8;109.7
ERI;YR2008;103.7;70.7
ERI;YR2009;98.1;112.6
ERI;YR2010;104.9;119.6
ERI;YR2011;122.2;143.6
ERI;YR2012;117.6;146.5
ERI;YR2013;113.1;128.2
ERI;YR2014;111.4;117.5
ERI;YR2015;100.0;100.0
ERI;YR2016;100.6;92.0
ERI;YR2017;101.3;101.7
ERI;YR2018;102.4;102.3
ERI;YR2019;100.8;89.5
ERI;YR2020;102.7;91.9
ERI;YR2021;117.1;108.7
ERI;YR2022;129.3;129.7
ERI;YR2023;127.7;122.2
ERI;YR2024;123.3;123.0
ESP;YR1996;;
ESP;YR1997;;
ESP;YR1998;;
ESP;YR1999;;
ESP;YR2000;59.6;60.1
ESP;YR2001;58.7;59.0
ESP;YR2002;61.6;62.4
ESP;YR2003;74.0;74.6
ESP;YR2004;84.3;84.0
ESP;YR2005;90.0;87.8
ESP;YR2006;95.8;91.1
ESP;YR2007;101.8;96.3
ESP;YR2008;112.4;104.2
ESP;YR2009;99.7;97.3
ESP;YR2010;106.9;101.9
ESP;YR2011;119.3;111.0
ESP;YR2012;117.6;110.1
ESP;YR2013;117.0;109.2
ESP;YR2014;115.3;108.5
ESP;YR2015;100.0;100.0
ESP;YR2016;97.2;99.1
ESP;YR2017;101.9;102.2
ESP;YR2018;107.3;106.0
ESP;YR2019;103.7;104.0
ESP;YR2020;100.3;103.0
ESP;YR2021;117.1;114.4
ESP;YR2022;133.4;126.3
ESP;YR2023;123.9;124.3
ESP;YR2024;122.6;125.0
EST;YR1996;;
EST;YR1997;;
EST;YR1998;;
EST;YR1999;;
EST;YR2000;59.1;61.5
EST;YR2001;58.4;62.1
EST;YR2002;61.2;63.3
EST;YR2003;72.3;74.3
EST;YR2004;80.8;81.6
EST;YR2005;85.2;83.8
EST;YR2006;90.2;89.7
EST;YR2007;96.3;97.3
EST;YR2008;106.7;106.9
EST;YR2009;96.9;96.2
EST;YR2010;103.7;102.6
EST;YR2011;116.1;114.2
EST;YR2012;115.1;113.3
EST;YR2013;113.5;110.7
EST;YR2014;112.8;110.6
EST;YR2015;100.0;100.0
EST;YR2016;96.8;97.4
EST;YR2017;100.0;100.7
EST;YR2018;104.8;107.0
EST;YR2019;102.2;104.9
EST;YR2020;99.8;103.0
EST;YR2021;115.1;119.5
EST;YR2022;131.8;139.1
EST;YR2023;124.5;126.5
EST;YR2024;125.4;126.8
ETH;YR1996;78.1;62.4
ETH;YR1997;75.2;66.4
ETH;YR1998;70.9;74.0
ETH;YR1999;69.5;60.4
ETH;YR2000;72.4;50.3
ETH;YR2001;70.1;44.9
ETH;YR2002;70.3;46.0
ETH;YR2003;74.3;50.9
ETH;YR2004;81.3;58.2
ETH;YR2005;89.6;68.0
ETH;YR2006;95.0;73.3
ETH;YR2007;102.3;83.9
ETH;YR2008;116.8;96.4
ETH;YR2009;100.0;90.9
ETH;YR2010;105.9;102.7
ETH;YR2011;121.0;127.7
ETH;YR2012;119.1;117.3
ETH;YR2013;115.6;108.6
ETH;YR2014;114.3;115.3
ETH;YR2015;100.0;100.0
ETH;YR2016;97.8;100.4
ETH;YR2017;101.8;99.9
ETH;YR2018;105.9;96.9
ETH;YR2019;103.8;94.8
ETH;YR2020;101.3;102.7
ETH;YR2021;118.0;120.6
ETH;YR2022;132.3;134.4
ETH;YR2023;126.2;129.6
ETH;YR2024;123.2;145.6
EUU;YR1996;;
EUU;YR1997;;
EUU;YR1998;;
EUU;YR1999;;
EUU;YR2000;;
EUU;YR2001;;
EUU;YR2002;;
EUU;YR2003;;
EUU;YR2004;;
EUU;YR2005;;
EUU;YR2006;;
EUU;YR2007;;
EUU;YR2008;;
EUU;YR2009;;
EUU;YR2010;;
EUU;YR2011;;
EUU;YR2012;;
EUU;YR2013;;
EUU;YR2014;;
EUU;YR2015;;
EUU;YR2016;;
EUU;YR2017;;
EUU;YR2018;;
EUU;YR2019;;
EUU;YR2020;;
EUU;YR2021;;
EUU;YR2022;;
EUU;YR2023;;
EUU;YR2024;;
FCS;YR1996;;
FCS;YR1997;;
FCS;YR1998;;
FCS;YR1999;;
FCS;YR2000;;
FCS;YR2001;;
FCS;YR2002;;
FCS;YR2003;;
FCS;YR2004;;
FCS;YR2005;;
FCS;YR2006;;
FCS;YR2007;;
FCS;YR2008;;
FCS;YR2009;;
FCS;YR2010;;
FCS;YR2011;;
FCS;YR2012;;
FCS;YR2013;;
FCS;YR2014;;
FCS;YR2015;;
FCS;YR2016;;
FCS;YR2017;;
FCS;YR2018;;
FCS;YR2019;;
FCS;YR2020;;
FCS;YR2021;;
FCS;YR2022;;
FCS;YR2023;;
FCS;YR2024;;
FIN;YR1996;;
FIN;YR1997;;
FIN;YR1998;;
FIN;YR1999;;
FIN;YR2000;61.8;67.8
FIN;YR2001;59.3;64.6
FIN;YR2002;61.3;67.9
FIN;YR2003;72.4;77.6
FIN;YR2004;83.2;85.4
FIN;YR2005;89.0;91.4
FIN;YR2006;97.4;96.8
FIN;YR2007;104.7;103.0
FIN;YR2008;114.5;108.8
FIN;YR2009;100.6;100.4
FIN;YR2010;111.9;106.2
FIN;YR2011;124.7;115.9
FIN;YR2012;121.6;113.4
FIN;YR2013;119.9;111.7
FIN;YR2014;116.2;111.6
FIN;YR2015;100.0;100.0
FIN;YR2016;99.2;97.3
FIN;YR2017;104.6;102.6
FIN;YR2018;110.9;108.1
FIN;YR2019;107.7;105.5
FIN;YR2020;103.5;102.4
FIN;YR2021;120.8;118.0
FIN;YR2022;137.2;130.2
FIN;YR2023;129.6;124.7
FIN;YR2024;127.9;123.0
FJI;YR1996;;
FJI;YR1997;;
FJI;YR1998;;
FJI;YR1999;;
FJI;YR2000;60.9;57.8
FJI;YR2001;59.3;57.2
FJI;YR2002;58.6;55.2
FJI;YR2003;62.7;57.3
FJI;YR2004;68.7;59.9
FJI;YR2005;79.6;69.9
FJI;YR2006;85.7;82.6
FJI;YR2007;92.6;84.4
FJI;YR2008;108.8;96.7
FJI;YR2009;90.7;96.9
FJI;YR2010;99.3;105.3
FJI;YR2011;117.8;125.7
FJI;YR2012;116.9;122.7
FJI;YR2013;116.6;120.5
FJI;YR2014;115.8;119.9
FJI;YR2015;100.0;100.0
FJI;YR2016;95.6;100.8
FJI;YR2017;100.3;105.2
FJI;YR2018;106.6;108.0
FJI;YR2019;103.8;106.5
FJI;YR2020;99.5;104.3
FJI;YR2021;117.6;116.2
FJI;YR2022;138.4;124.0
FJI;YR2023;130.3;129.4
FJI;YR2024;127.2;125.1
FRA;YR1996;;
FRA;YR1997;;
FRA;YR1998;;
FRA;YR1999;;
FRA;YR2000;60.3;60.2
FRA;YR2001;59.3;59.6
FRA;YR2002;62.8;63.2
FRA;YR2003;74.8;74.5
FRA;YR2004;84.0;83.2
FRA;YR2005;88.9;85.6
FRA;YR2006;93.2;89.4
FRA;YR2007;98.6;94.7
FRA;YR2008;108.8;102.7
FRA;YR2009;98.2;96.7
FRA;YR2010;103.6;100.8
FRA;YR2011;113.5;108.9
FRA;YR2012;112.0;107.7
FRA;YR2013;111.8;107.3
FRA;YR2014;110.9;107.0
FRA;YR2015;100.0;100.0
FRA;YR2016;98.0;99.5
FRA;YR2017;101.7;102.4
FRA;YR2018;106.3;105.8
FRA;YR2019;103.8;104.9
FRA;YR2020;101.6;104.8
FRA;YR2021;113.7;114.7
FRA;YR2022;128.0;124.1
FRA;YR2023;118.6;120.2
FRA;YR2024;117.8;119.3
FRO;YR1996;;
FRO;YR1997;;
FRO;YR1998;;
FRO;YR1999;;
FRO;YR2000;73.9;60.3
FRO;YR2001;72.1;59.8
FRO;YR2002;71.5;61.7
FRO;YR2003;74.5;62.8
FRO;YR2004;81.6;64.4
FRO;YR2005;88.1;67.9
FRO;YR2006;90.5;75.5
FRO;YR2007;96.6;83.4
FRO;YR2008;107.8;87.0
FRO;YR2009;95.0;86.3
FRO;YR2010;100.4;94.9
FRO;YR2011;113.9;100.5
FRO;YR2012;114.4;95.6
FRO;YR2013;114.0;97.4
FRO;YR2014;113.1;101.1
FRO;YR2015;100.0;100.0
FRO;YR2016;97.6;100.5
FRO;YR2017;100.4;104.3
FRO;YR2018;105.9;110.2
FRO;YR2019;103.9;109.6
FRO;YR2020;101.5;103.5
FRO;YR2021;112.3;116.1
FRO;YR2022;127.1;132.9
FRO;YR2023;123.6;128.4
FRO;YR2024;121.7;123.8
FSM;YR1996;;
FSM;YR1997;;
FSM;YR1998;;
FSM;YR1999;;
FSM;YR2000;70.6;87.7
FSM;YR2001;68.1;84.8
FSM;YR2002;66.0;83.9
FSM;YR2003;71.0;83.0
FSM;YR2004;79.4;84.4
FSM;YR2005;87.3;89.5
FSM;YR2006;92.2;82.8
FSM;YR2007;100.3;95.0
FSM;YR2008;115.1;102.4
FSM;YR2009;100.2;97.9
FSM;YR2010;106.7;100.3
FSM;YR2011;124.0;102.9
FSM;YR2012;123.0;101.3
FSM;YR2013;122.6;101.9
FSM;YR2014;121.4;103.6
FSM;YR2015;100.0;100.0
FSM;YR2016;94.4;103.7
FSM;YR2017;101.3;109.1
FSM;YR2018;111.2;113.8
FSM;YR2019;107.6;112.1
FSM;YR2020;99.3;109.4
FSM;YR2021;118.3;120.1
FSM;YR2022;145.8;136.7
FSM;YR2023;138.9;136.0
FSM;YR2024;133.8;134.3
GAB;YR1996;80.4;79.5
GAB;YR1997;71.9;70.5
GAB;YR1998;71.9;49.7
GAB;YR1999;69.8;49.2
GAB;YR2000;70.5;47.4
GAB;YR2001;69.1;42.2
GAB;YR2002;69.1;42.8
GAB;YR2003;72.2;49.2
GAB;YR2004;77.7;61.9
GAB;YR2005;81.3;83.9
GAB;YR2006;83.9;102.9
GAB;YR2007;89.8;113.5
GAB;YR2008;98.0;136.3
GAB;YR2009;93.5;97.2
GAB;YR2010;97.5;120.9
GAB;YR2011;106.1;154.6
GAB;YR2012;105.7;155.2
GAB;YR2013;104.7;152.5
GAB;YR2014;105.2;145.5
GAB;YR2015;100.0;100.0
GAB;YR2016;99.1;92.4
GAB;YR2017;101.3;104.4
GAB;YR2018;104.2;121.2
GAB;YR2019;103.3;111.8
GAB;YR2020;102.6;88.2
GAB;YR2021;111.2;128.7
GAB;YR2022;122.1;165.3
GAB;YR2023;122.0;141.9
GAB;YR2024;121.9;136.3
GBR;YR1996;;
GBR;YR1997;;
GBR;YR1998;;
GBR;YR1999;;
GBR;YR2000;78.2;71.7
GBR;YR2001;73.0;67.6
GBR;YR2002;73.0;68.9
GBR;YR2003;78.5;76.9
GBR;YR2004;87.7;85.8
GBR;YR2005;90.4;89.8
GBR;YR2006;93.6;93.7
GBR;YR2007;98.2;98.1
GBR;YR2008;106.3;106.7
GBR;YR2009;97.1;96.2
GBR;YR2010;103.2;103.2
GBR;YR2011;112.8;113.9
GBR;YR2012;111.7;113.2
GBR;YR2013;110.7;111.8
GBR;YR2014;109.7;109.7
GBR;YR2015;100.0;100.0
GBR;YR2016;98.7;99.5
GBR;YR2017;101.5;102.8
GBR;YR2018;105.3;106.9
GBR;YR2019;103.4;105.8
GBR;YR2020;104.6;104.8
GBR;YR2021;114.7;116.6
GBR;YR2022;128.2;125.5
GBR;YR2023;121.1;123.0
GBR;YR2024;122.0;126.2
GEO;YR1996;;
GEO;YR1997;;
GEO;YR1998;;
GEO;YR1999;;
GEO;YR2000;66.2;42.8
GEO;YR2001;65.7;41.6
GEO;YR2002;63.6;42.0
GEO;YR2003;69.5;45.8
GEO;YR2004;76.1;53.8
GEO;YR2005;85.1;58.2
GEO;YR2006;90.2;74.6
GEO;YR2007;95.8;84.4
GEO;YR2008;108.4;101.9
GEO;YR2009;95.6;94.0
GEO;YR2010;101.3;107.7
GEO;YR2011;113.6;119.4
GEO;YR2012;114.4;115.8
GEO;YR2013;113.9;112.5
GEO;YR2014;113.0;110.9
GEO;YR2015;100.0;100.0
GEO;YR2016;96.4;96.3
GEO;YR2017;101.6;104.3
GEO;YR2018;107.0;110.2
GEO;YR2019;103.8;106.3
GEO;YR2020;101.6;106.6
GEO;YR2021;124.6;128.6
GEO;YR2022;143.1;136.0
GEO;YR2023;137.3;133.1
GEO;YR2024;136.3;134.9
GHA;YR1996;69.9;51.9
GHA;YR1997;66.6;51.9
GHA;YR1998;63.2;53.7
GHA;YR1999;62.6;46.9
GHA;YR2000;66.6;45.6
GHA;YR2001;64.1;47.4
GHA;YR2002;64.1;59.5
GHA;YR2003;69.0;61.4
GHA;YR2004;74.0;61.7
GHA;YR2005;81.6;66.5
GHA;YR2006;88.2;77.6
GHA;YR2007;95.1;89.3
GHA;YR2008;110.7;107.5
GHA;YR2009;98.0;108.7
GHA;YR2010;104.8;123.1
GHA;YR2011;118.8;137.9
GHA;YR2012;116.7;131.2
GHA;YR2013;114.5;123.2
GHA;YR2014;113.5;121.5
GHA;YR2015;100.0;100.0
GHA;YR2016;98.4;99.0
GHA;YR2017;101.7;96.4
GHA;YR2018;105.3;104.7
GHA;YR2019;103.6;103.8
GHA;YR2020;104.2;104.6
GHA;YR2021;116.8;127.8
GHA;YR2022;130.8;145.7
GHA;YR2023;125.8;150.5
GHA;YR2024;123.6;186.0
GIB;YR1996;;
GIB;YR1997;;
GIB;YR1998;;
GIB;YR1999;;
GIB;YR2000;60.7;99.3
GIB;YR2001;55.5;90.6
GIB;YR2002;54.1;88.9
GIB;YR2003;60.1;90.0
GIB;YR2004;73.7;93.2
GIB;YR2005;97.5;95.9
GIB;YR2006;110.7;98.4
GIB;YR2007;119.2;103.2
GIB;YR2008;145.4;104.7
GIB;YR2009;98.5;94.0
GIB;YR2010;118.4;107.1
GIB;YR2011;156.2;134.7
GIB;YR2012;160.7;137.6
GIB;YR2013;158.7;135.8
GIB;YR2014;150.4;134.9
GIB;YR2015;100.0;100.0
GIB;YR2016;83.5;88.6
GIB;YR2017;98.3;97.5
GIB;YR2018;114.4;101.0
GIB;YR2019;107.9;98.1
GIB;YR2020;85.3;97.0
GIB;YR2021;123.2;113.2
GIB;YR2022;187.3;156.2
GIB;YR2023;158.1;77.9
GIB;YR2024;134.7;97.2
GIN;YR1996;109.0;87.7
GIN;YR1997;98.4;88.4
GIN;YR1998;95.8;78.9
GIN;YR1999;94.5;74.9
GIN;YR2000;66.1;68.1
GIN;YR2001;64.1;64.0
GIN;YR2002;62.5;62.5
GIN;YR2003;68.5;68.2
GIN;YR2004;76.3;82.1
GIN;YR2005;83.9;92.4
GIN;YR2006;89.0;121.7
GIN;YR2007;95.0;128.2
GIN;YR2008;112.0;137.6
GIN;YR2009;99.0;104.1
GIN;YR2010;107.4;132.0
GIN;YR2011;123.9;154.3
GIN;YR2012;122.0;141.3
GIN;YR2013;119.4;129.8
GIN;YR2014;117.3;122.1
GIN;YR2015;100.0;100.0
GIN;YR2016;98.8;99.8
GIN;YR2017;102.5;108.3
GIN;YR2018;107.4;113.3
GIN;YR2019;105.5;109.1
GIN;YR2020;106.0;117.1
GIN;YR2021;116.4;140.1
GIN;YR2022;128.4;151.9
GIN;YR2023;127.9;143.2
GIN;YR2024;126.7;164.3
GMB;YR1996;70.0;86.9
GMB;YR1997;70.0;86.9
GMB;YR1998;67.6;83.9
GMB;YR1999;65.8;81.6
GMB;YR2000;60.9;75.6
GMB;YR2001;59.1;73.1
GMB;YR2002;57.2;77.3
GMB;YR2003;62.4;79.4
GMB;YR2004;68.7;86.1
GMB;YR2005;76.1;89.7
GMB;YR2006;82.5;83.8
GMB;YR2007;88.5;99.5
GMB;YR2008;103.8;110.4
GMB;YR2009;94.8;93.4
GMB;YR2010;105.7;103.5
GMB;YR2011;126.2;122.8
GMB;YR2012;116.5;113.6
GMB;YR2013;113.8;113.5
GMB;YR2014;112.7;116.7
GMB;YR2015;100.0;100.0
GMB;YR2016;101.4;99.9
GMB;YR2017;104.7;104.6
GMB;YR2018;106.1;109.3
GMB;YR2019;101.0;101.2
GMB;YR2020;101.7;102.3
GMB;YR2021;117.4;118.2
GMB;YR2022;137.6;130.7
GMB;YR2023;133.0;127.6
GMB;YR2024;130.6;124.6
GNB;YR1996;67.7;125.8
GNB;YR1997;65.3;115.9
GNB;YR1998;61.2;97.3
GNB;YR1999;62.4;111.6
GNB;YR2000;60.0;109.4
GNB;YR2001;58.1;102.1
GNB;YR2002;58.4;94.6
GNB;YR2003;62.4;75.8
GNB;YR2004;68.9;101.8
GNB;YR2005;83.3;111.7
GNB;YR2006;91.8;106.3
GNB;YR2007;98.3;118.5
GNB;YR2008;120.2;138.9
GNB;YR2009;102.9;118.7
GNB;YR2010;109.7;124.0
GNB;YR2011;126.9;125.2
GNB;YR2012;125.1;123.3
GNB;YR2013;121.8;123.4
GNB;YR2014;119.2;112.5
GNB;YR2015;100.0;100.0
GNB;YR2016;98.7;106.3
GNB;YR2017;103.2;100.6
GNB;YR2018;109.6;107.9
GNB;YR2019;107.9;98.1
GNB;YR2020;107.6;103.5
GNB;YR2021;118.5;108.0
GNB;YR2022;133.7;124.6
GNB;YR2023;132.9;153.6
GNB;YR2024;130.1;169.7
GNQ;YR1996;103.2;35.9
GNQ;YR1997;116.3;40.0
GNQ;YR1998;87.0;30.1
GNQ;YR1999;62.2;45.8
GNQ;YR2000;62.2;58.1
GNQ;YR2001;60.9;51.2
GNQ;YR2002;61.3;52.3
GNQ;YR2003;63.4;59.9
GNQ;YR2004;69.5;77.4
GNQ;YR2005;74.8;107.4
GNQ;YR2006;78.6;125.4
GNQ;YR2007;83.6;138.6
GNQ;YR2008;92.7;177.5
GNQ;YR2009;86.3;112.7
GNQ;YR2010;97.3;135.8
GNQ;YR2011;111.6;171.5
GNQ;YR2012;112.0;170.4
GNQ;YR2013;109.5;172.7
GNQ;YR2014;109.0;158.1
GNQ;YR2015;100.0;100.0
GNQ;YR2016;99.9;85.0
GNQ;YR2017;101.8;101.3
GNQ;YR2018;104.5;122.5
GNQ;YR2019;103.9;107.0
GNQ;YR2020;103.7;77.7
GNQ;YR2021;111.4;148.4
GNQ;YR2022;119.5;233.9
GNQ;YR2023;121.0;154.4
GNQ;YR2024;121.7;139.6
GRC;YR1996;;
GRC;YR1997;;
GRC;YR1998;;
GRC;YR1999;;
GRC;YR2000;61.8;64.1
GRC;YR2001;61.1;61.8
GRC;YR2002;64.4;65.2
GRC;YR2003;77.2;76.7
GRC;YR2004;87.1;87.4
GRC;YR2005;94.1;91.1
GRC;YR2006;100.7;97.6
GRC;YR2007;107.6;105.7
GRC;YR2008;118.9;117.4
GRC;YR2009;104.6;100.9
GRC;YR2010;112.2;111.4
GRC;YR2011;127.1;130.3
GRC;YR2012;125.6;128.0
GRC;YR2013;125.0;126.7
GRC;YR2014;122.6;124.1
GRC;YR2015;100.0;100.0
GRC;YR2016;95.1;93.9
GRC;YR2017;102.0;102.3
GRC;YR2018;110.0;111.4
GRC;YR2019;105.0;106.3
GRC;YR2020;96.4;97.0
GRC;YR2021;120.2;117.0
GRC;YR2022;144.9;144.4
GRC;YR2023;126.9;129.5
GRC;YR2024;124.1;125.8
GRD;YR1996;;60.5
GRD;YR1997;;
GRD;YR1998;;
GRD;YR1999;;
GRD;YR2000;74.2;69.8
GRD;YR2001;73.3;61.6
GRD;YR2002;72.2;61.9
GRD;YR2003;76.6;67.5
GRD;YR2004;81.8;67.6
GRD;YR2005;88.6;66.1
GRD;YR2006;93.5;68.4
GRD;YR2007;101.0;78.6
GRD;YR2008;112.6;90.9
GRD;YR2009;99.1;87.4
GRD;YR2010;104.2;86.6
GRD;YR2011;119.4;99.0
GRD;YR2012;118.0;99.4
GRD;YR2013;118.4;101.7
GRD;YR2014;117.6;103.9
GRD;YR2015;100.0;100.0
GRD;YR2016;96.5;98.3
GRD;YR2017;101.8;95.0
GRD;YR2018;107.3;94.6
GRD;YR2019;105.5;91.3
GRD;YR2020;101.9;90.9
GRD;YR2021;116.5;99.8
GRD;YR2022;136.4;106.0
GRD;YR2023;132.0;110.3
GRD;YR2024;128.6;112.9
GRL;YR1996;;
GRL;YR1997;;
GRL;YR1998;;
GRL;YR1999;;
GRL;YR2000;71.8;66.2
GRL;YR2001;69.2;58.1
GRL;YR2002;67.8;54.3
GRL;YR2003;71.6;54.3
GRL;YR2004;78.5;57.5
GRL;YR2005;87.3;60.3
GRL;YR2006;92.3;65.0
GRL;YR2007;98.8;76.8
GRL;YR2008;110.4;82.4
GRL;YR2009;95.9;76.6
GRL;YR2010;101.7;82.4
GRL;YR2011;116.8;93.8
GRL;YR2012;116.2;93.7
GRL;YR2013;115.7;103.3
GRL;YR2014;116.3;110.2
GRL;YR2015;100.0;100.0
GRL;YR2016;96.4;97.1
GRL;YR2017;100.6;102.6
GRL;YR2018;106.3;105.1
GRL;YR2019;104.8;104.9
GRL;YR2020;100.1;102.8
GRL;YR2021;112.4;110.2
GRL;YR2022;132.0;118.0
GRL;YR2023;127.2;113.0
GRL;YR2024;124.8;108.1
GTM;YR1996;74.7;77.0
GTM;YR1997;72.9;79.4
GTM;YR1998;69.4;88.9
GTM;YR1999;67.3;76.2
GTM;YR2000;73.2;81.4
GTM;YR2001;69.8;75.0
GTM;YR2002;70.1;74.7
GTM;YR2003;72.2;74.7
GTM;YR2004;78.7;80.6
GTM;YR2005;85.8;87.1
GTM;YR2006;91.8;91.4
